star_name|Vmag|Jmag|Tmag|Gmag|d|SpT|T_eff_st|logL|R_st|M_st|age|binary
TIC 96104472|11.4|8.583|9.602|10.339118003845217|43.52027893066406|K5|4347.715763310906|-0.8490918433020476|0.6631082565405737|0.68|null|1
TIC 33174050|11.629|8.492|9.868|10.879484176635742|31.686031341552734|M1e|3725.0|-1.224901222568461|0.5860699841973874|0.5766192244709272|null|0
TIC 53211475|12.559|8.797|10.289|11.472004890441896|24.874540328979492|M3V|3444.0|-1.5890103675851706|0.4508386861609378|0.4478469251358384|null|1
TIC 26260897|11.84|9.141|10.339|11.187687873840332|38.20998001098633|null|3979.966016909383|-1.2096160899587245|0.5224994915472626|0.5379960676944192|null|1
TIC 33358171|11.989|9.072|10.3|11.250542640686035|41.26836013793945|null|3860.0|-1.177636855602068|0.5763145811936559|0.5681440039863741|null|0
TIC 36944490|9.47|7.518|8.443|9.086153030395508|34.9121|K2|4950.0|-0.6287466448662178|0.6592785174916348|0.8151515170513763|null|0
TIC 54959262|11.281|7.664|9.115|10.270334243774414|15.566924095153809|dM2.5|3493.0|-1.535506810583349|0.4661246478599354|0.4636074757243854|null|0
TIC 36892736|9.753|7.854|8.785|9.42141819000244|30.643495559692383|K3|4677.0|-0.8409052226335277|0.5784492918125379|0.75|null|1
TIC 321292443|9.94|7.797|8.787|9.491196632385254|39.70014572143555|K9.1|4467.737893450792|-0.6128463400426916|0.8242407870471535|0.7|null|0
TIC 143400516|10.699|8.634|9.602|10.289702415466309|49.24345016479492|K4:V|4522.753386638949|-0.7547486488262647|0.6830814716799625|0.7026383280754089|12.181411743164062|0
TIC 286311568|10.62|8.573|9.611|10.352747917175291|44.04576873779297|null|4334.363813571671|-0.8413547819344274|0.6731696540253734|0.68|null|0
TIC 1009300|11.533|8.903|10.096|10.912009239196776|42.61158752441406|M1.8|4104.3|-1.04034060571632|0.5970409872534878|0.64|null|0
TIC 14326336|9.82|7.759|8.72|9.402137756347656|41.804664611816406|K4|4447.8|-0.526892068529323|0.9181552240283464|0.7|null|0
TIC 14344965|10.074|8.136|9.054|9.711430549621582|44.9122200012207|K5III:|4833.0|-0.6474119932214936|0.6768821444638554|0.7448484301567078|10.637752532958984|0
TIC 374312723|11.803|8.787|10.018|11.018532752990724|34.53453826904297|M1.0V|3752.0|-1.2395438567016972|0.568008790731067|0.5610320319953805|null|0
TIC 270680847|10.77|8.619|9.608|10.333365440368652|48.56330108642578|K4|4270.7|-0.7347043224670364|0.7839752523781313|0.67|null|0
TIC 344927756|12.872|9.432|10.798|11.90825366973877|48.77132034301758|null|3551.0|-1.306066579511567|0.5873784521539755|0.5789385322263354|null|0
TIC 281234286|12.114|8.441|9.879|11.036236763000488|11.945530891418455|M2.5V|3473.0|-1.9724739601306376|0.285105830042429|0.2600035854413138|null|0
TIC 300040734|12.503|9.722|10.917|11.884289741516112|49.93951416015625|null|3834.0|-1.2385755739730542|0.5445786873492016|0.540073213499409|null|1
TIC 62645857|11.32|8.763|9.927|10.849345207214355|38.349273681640625|M0.0Ve|3936.0|-1.100181513517826|0.6059708157725586|0.5930381615975072|null|0
TIC 383218397|11.71|7.697|9.26|10.501791954040527|9.906176567077637|M3.5V|3348.0|-1.9259486180767225|0.3236737184690682|0.3037567398809604|null|0
TIC 286099954|13.555|8.506|9.756|10.782330513000488|26.967517852783203|M1.0V|3719.0|-1.3179186562354863|0.5282517689062293|0.5251948271884757|null|0
TIC 277438766|12.73|9.261|10.637|11.758320808410645|32.84310531616211|null|3554.0|-1.4967660139095758|0.4707981969760746|0.4686619374273143|null|0
TIC 270691674|12.247|9.043|10.314|11.36514663696289|26.651472091674805|null|3661.0|-1.5110650705705038|0.4364360854660705|0.4319555615724551|null|0
TIC 270708113|12.13|8.892|10.232|11.26714324951172|25.361785888671875|M1.0V|3684.0|-1.517527932014832|0.4278085261993876|0.4226433543179544|null|0
TIC 290599468|12.559|9.661|10.981|11.906386375427246|48.39253234863281|null|3844.7552173261993|-1.2521961753199968|0.5331104152255266|0.5389321630056174|null|0
TIC 344955805|12.318|8.59|10.073|11.244466781616213|24.11961555480957|M3.0V|3459.0|-1.5451564726841844|0.4700816348173942|0.4681164329174721|null|0
TIC 290474796|13.03|8.77|10.414|11.688735961914062|15.645695686340332|M4.0Ve|3293.0|-1.9864861623744476|0.3120513761983628|0.290556651757236|null|0
TIC 455277453|10.97|8.412|9.525|10.341594696044922|29.826416015625|K4V|3937.1|-1.0737655295216455|0.6243340031347617|0.5691906130840152|null|0
TIC 275251307|10.553|7.904|9.079|9.923240661621094|26.800064086914062|K4V|3892.3|-0.9856676283237772|0.7069785188422741|0.6064852798224638|null|0
TIC 453032368|11.9|9.026|10.216|11.17891788482666|29.845504760742188|M0V|3839.0|-1.384636006870836|0.4590906175569053|0.4562140224848367|null|0
TIC 262719004|12.799|9.499|10.834|11.905710220336914|45.96880340576172|null|3624.0|-1.315169070000928|0.5580739256045291|0.5449006833521327|null|1
TIC 377097547|12.985|9.394|10.806|11.94074535369873|24.394500732421875|null|3514.0|-1.759230618427574|0.3559867399085953|0.3413693713162351|null|0
TIC 453050688|9.07|7.612|8.358|8.897771835327148|42.39334487915039|K0|5188.239001612043|-0.4051263070345867|0.7763356738304541|0.8037674427032471|11.945645332336426|0
TIC 377024566|9.82|7.955|8.885|9.504767417907717|45.62442779541016|G5|4802.538132086231|-0.5474585176620735|0.7690981068513283|0.77|null|0
TIC 469037731|8.92|7.429|8.174|8.704813957214355|43.1304931640625|K0V|5256.0|-0.3150612451593397|0.8390953399223382|0.8174967765808105|13.290990829467772|0
TIC 344951838|10.01|7.189|8.44|9.332265853881836|22.09141540527344|K7.5V|4015.0|-0.973983695535406|0.6734257177727186|0.644762396812439|11.18669605255127|1
TIC 277768198|12.919|9.4|10.788|11.917580604553224|40.70808792114258|null|3519.0|-1.4241807771506187|0.522063971180734|0.5244381983247453|null|0
TIC 281746741|10.655|8.085|9.392|10.177057266235352|39.296600341796875|K4V|4405.8|-0.8811421056103321|0.6223461895851461|0.69|null|0
TIC 33168946|10.774|7.829|9.036|10.014893531799316|31.10919189453125|M0.5V|3809.0|-1.0113154447979045|0.7167587066271626|0.6720946241484851|null|0
TIC 363445699|8.84|7.235|8.021|8.596664428710938|37.4005126953125|K1V|5020.58674808516|-0.3798978008642557|0.8534828397706372|0.83|null|0
TIC 363546593|11.737|8.66|9.937|10.95130443572998|23.411911010742188|M1.0V|3734.0|-1.4312152989147584|0.459934903111179|0.4576387975777821|null|0
TIC 363530852|8.8|7.4|8.089|8.59744930267334|44.443092346191406|K0V|5366.8|-0.2513592470246239|0.8660484706680642|0.8506245017051697|10.873777389526367|0
TIC 363570744|10.61|7.848|9.046|9.97788429260254|28.69471740722656|M0.0V|3919.0|-1.0227787152236285|0.6682096762040832|0.6399224356185997|null|0
TIC 281817963|12.665|9.694|10.925|11.90251350402832|45.53757858276367|null|3801.0|-1.307792150154769|0.5116356885401753|0.5100901308313293|null|0
TIC 281795498|12.796|9.179|10.59|11.747459411621094|27.27942657470703|M2.5V|3480.0|-1.6200225603587155|0.4260718842200629|0.4207554448632533|null|0
TIC 291065627|10.43|7.841|9.021|9.833677291870115|36.81925964355469|K4V|3888.0|-0.6732147352350768|1.015296209317225|0.7099854671037377|null|1
TIC 903126674|11.062|null|9.67|10.541915893554688|28.972166061401367|null|4004.6720609417353|-1.1989607717703978|0.522442312586845|0.63|null|1
TIC 290949512|12.745|9.405|10.761|11.85084342956543|23.4566707611084|M3|3591.0|-1.7698525438150174|0.3367406630399669|0.3189695507933078|null|0
TIC 47176057|11.31|9.221|10.432|11.269524574279783|44.45325469970703|null|4000.331345658545|-1.1168905095392814|0.575460421665059|0.62|null|0
TIC 345036823|11.753|8.656|9.9|10.917996406555176|31.138729095458984|M1.0V|3725.0|-1.2640164573743815|0.5602628962275338|0.5546436029872731|null|0
TIC 78193340|10.521|6.998|8.426|9.554908752441406|15.712221145629885|M2V|3533.0|-1.3221080934220757|0.5825206470733412|0.5750954728832519|null|0
TIC 146600960|12.77|9.205|10.61|11.74048137664795|29.22136116027832|null|3523.0|-1.5685412224156572|0.441119998487498|0.4379227416328377|null|0
TIC 62757849|12.111|8.739|10.085|11.17574691772461|24.654367446899418|M1.5|3586.0|-1.5207060278425557|0.4498617418267079|0.4463388713523875|null|0
TIC 14297146|12.511|9.582|10.795|11.770186424255373|41.77211380004883|null|3809.0|-1.322821315168741|0.5007489438018697|0.4994822483810948|null|0
TIC 77551910|9.742|7.335|8.421|9.203398704528809|24.108686447143555|K7V|4174.434711506862|-0.868760974712434|0.7031966796185307|0.6677694916725159|13.012540817260742|0
TIC 77562353|13.831|9.042|10.234|11.145710945129396|46.498497009277344|null|3948.0|-1.0542788101509677|0.6349783993905765|0.614955775840459|null|0
TIC 178833477|9.89|7.775|8.736|9.432774543762209|35.62443161010742|K4/5|4495.342699305811|-0.6884637151193141|0.7462686132653671|0.7136042714118958|13.43120002746582|0
TIC 143400975|12.1|8.972|10.134|11.041053771972656|44.67388916015625|K7|3963.0|-1.054386631271374|0.6301024736085524|0.6110664514724546|null|0
TIC 143404311|9.41|7.443|8.368|9.03717041015625|31.967025756835938|K3/4V|4662.6|-0.648658809786944|0.7262178531025174|0.74|null|0
TIC 180262572|12.349|8.685|10.149|11.313180923461914|24.762781143188477|M5/6|3480.0|-1.5552454998237846|0.4590620661605559|0.456311680139051|null|1
TIC 471012450|12.76|8.852|10.514|11.644088745117188|25.55255699157715|M3.5V|3442.515190682188|-1.5745728106230483|0.4587905975239013|0.4586093055855491|null|1
TIC 468898917|10.85|8.273|9.433|10.243204116821287|36.38523483276367|K7V|4015.5|-0.883432693275396|0.7472347108600986|0.63|null|1
TIC 57663704|13.203|9.052|10.684|11.93345832824707|22.539695739746097|M3.5|3325.0|-1.780510914095359|0.3879840646286593|0.3773185526008445|null|0
TIC 97814880|12.077|8.444|9.889|11.031357765197754|18.762271881103516|M2.5Ve|3492.0|-1.643820424443465|0.4117124144380735|0.4047603195655819|null|0
TIC 438007268|10.708|7.841|9.055|10.013955116271973|25.008075714111328|M0.5V|3857.0|-1.1322528155501292|0.6081727531389192|0.5948953833876053|null|0
TIC 294218958|10.2|8.111|9.091|9.78806972503662|40.87383270263672|null|4489.819264723574|-0.7102190555029144|0.7296009637056895|0.7|null|0
TIC 91928196|11.64|9.156|10.299|11.091506958007812|46.12726211547851|null|4109.168932743565|-1.043812413508309|0.5932509551588474|0.64|null|1
TIC 247954268|10.39|8.332|9.283|9.958890914916992|46.586631774902344|null|4555.851924523505|-0.6760987841176784|0.736994170394495|0.71|null|0
TIC 247439806|10.568|7.69|8.918|9.870948791503906|22.42233657836914|M0.0V|3863.0|-1.1579792284795054|0.5885909961904485|0.5784270005143146|null|0
TIC 151061668|10.877|8.203|9.436|10.27063274383545|46.2029|M0.5V|3994.0|-0.6819491361880212|0.9524933575109809|0.727170989300045|null|0
TIC 151239909|12.715|9.072|10.526|11.662860870361328|34.42284393310547|M2.5|3500.0|-1.4315138877322573|0.5233106970329144|0.5210969488286566|null|0
TIC 387151025|10.58|8.277|9.302|10.059167861938477|40.43467330932617|K5|4066.0|-0.7327272018166996|0.8668706424529355|0.64|null|1
TIC 308163753|13.39|9.707|10.941|11.927823066711426|48.96416473388672|null|3779.0|-1.2686344454361609|0.5414790250623803|0.5376075001585444|null|1
TIC 386195064|11.139|7.995|9.278|10.338942527770996|36.44196701049805|M1.0V|4155.0|-0.9592858703829136|0.6395399128497014|0.677|null|0
TIC 386420628|10.971|8.781|9.852|10.58414363861084|45.36690902709961|K7|4344.368850408549|-0.9103179295843452|0.6189282386393572|0.6878361701965332|1.6571966409683228|0
TIC 307727860|9.42|7.83|8.608|9.174394607543944|47.896732330322266|K2|5063.602570478735|-0.3999402198856029|0.8199045784709752|0.8356716632843018|6.865296840667725|1
TIC 307469997|10.35|8.347|9.303|9.990234375|44.855979919433594|null|4417.9|-0.6967403442609856|0.7653334762300573|0.7144750952720642|11.525179862976074|0
TIC 372611670|11.05|7.923|9.224|10.243070602416992|22.35646629333496|M1.0Ve|3720.0|-1.2838165568068876|0.5491089048429425|0.544544306424652|null|0
TIC 436945778|10.54|8.193|9.267|10.017833709716797|37.96799087524414|K6V|4298.040445954728|-0.8286404256208159|0.6946906217420052|0.67|null|1
TIC 337385330|11.728|9.029|10.186|11.09012508392334|43.83340835571289|null|3973.0|-1.0841479190780958|0.6058171383319665|0.5926314324787267|null|0
TIC 59490344|9.12|7.599|8.332|8.865255355834961|45.99608612060547|G0|5247.466798011455|-0.3253542240593779|0.8319095963561778|0.8174484968185425|13.028823852539062|0
TIC 165980070|10.001|7.643|8.76|9.518263816833496|27.68444061279297|K5e|4284.122010295372|-0.900137582578452|0.6439619277002231|0.67|null|0
TIC 59362092|10.608|8.476|9.451|10.15194606781006|47.51983642578125|null|4472.792895720142|-0.7218887290273539|0.7253551542769675|0.7148213386535645|11.138723373413086|0
TIC 184782039|12.814|9.017|10.507|11.690666198730469|20.939355850219727|M3.17|3432.0|-1.777545904354359|0.3654139595955508|0.3523966345944242|null|0
TIC 139646768|12.515|8.832|10.28|11.43052864074707|24.65345001220703|M2.1V|3479.0|-1.5873052101347522|0.4426813057419919|0.4387135929199039|null|0
TIC 102283260|9.85|7.98|8.883|9.514930725097656|44.54472351074219|K5V|4751.710959903212|-0.5659657239797011|0.7690768739746753|0.76|null|0
TIC 52373734|11.866|7.781|9.376|10.615458488464355|11.901596069335938|M3V|3352.0|-1.8184518541596624|0.3654422009349574|0.3522768549914842|null|0
TIC 385899331|10.351|8.045|9.154|9.92551612854004|37.29862976074219|K3V|4104.0|-0.7605819502622867|0.8240374803455809|0.6423466142738372|null|0
TIC 140337915|12.36|9.356|10.629|11.596806526184082|48.29645919799805|M0.5V:e|3811.0|-1.1681257950784392|0.5977393538318441|0.5869458341812949|null|0
TIC 263281037|8.76|7.356|8.041|8.553893089294434|43.26752853393555|K0|5354.587084703348|-0.2604430090346398|0.860952453591936|0.92|null|0
TIC 220204290|8.249|9.138|10.506|null|39.955055236816406|null|3616.0|-1.307589425778265|0.5654589577327089|0.5594435938662589|null|1
TIC 436619869|8.98|7.382|8.164|8.727357864379883|36.083499908447266|K2V|5069.0|-0.4638172123577004|0.7601502737100488|0.85|null|1
TIC 302926645|11.966|9.065|10.272|11.293587684631348|48.43446731567383|K7|3835.0|-1.074878484093894|0.6571774701746329|0.6336431792054438|null|0
TIC 461708344|10.4|8.078|9.117|9.866081237792969|34.930721282958984|M0|4294.130262193424|-0.8395104161311377|0.6873010503062505|0.67|null|0
TIC 153341493|9.72|7.587|8.578|9.291646003723145|30.957490921020508|null|4423.3762655343|-0.7408847628569312|0.7256087259441119|0.69|null|0
TIC 166925397|12.484|9.396|10.665|11.668411254882812|37.82107162475586|M2.2|3751.0|-1.374476020921096|0.4865421905033828|0.484571637817686|null|0
TIC 385822666|12.901|9.108|10.626|11.799723625183104|27.691490173339844|null|3440.0|-1.6123149700661052|0.4399246271875949|0.4361799710484735|null|0
TIC 290167315|10.83|8.79|9.749|10.424863815307615|44.27032852172851|K4|4500.0|-0.8973812662454234|0.585513596065447|0.71|null|0
TIC 127227316|11.354|8.072|9.408|10.453554153442385|34.35216522216797|M1.5Ve|3681.0|-1.0864442340624545|0.7038804336375755|0.6659036271571649|null|0
TIC 139589347|10.71|8.149|9.281|10.074809074401855|45.57525634765625|null|4129.207159276051|-0.652810970328718|0.9215392055313064|0.64|null|0
TIC 80770180|9.29|7.698|8.492|9.058476448059082|36.8819465637207|K2|5068.583307265409|-0.5809834484907156|0.6643359318201315|0.8139464259147644|0.2367942333221435|0
TIC 365779699|12.443|8.311|9.925|11.17475700378418|10.213191986083984|M3.5V|3322.0|-2.1400200232807314|0.2569468967892522|0.2284504106016858|null|0
TIC 200525363|11.529|7.423|8.995|10.259625434875488|12.955809593200684|M4Ve|3330.0|-1.6594920902463597|0.4446498321462724|0.4408075720028363|null|0
TIC 436013452|11.83|8.561|10.114|11.28930377960205|22.119178771972656|M3.0V|3453.0|-1.6103029657163996|0.4376309266569996|0.4332872858331663|null|1
TIC 436248798|12.58|8.266|9.907|11.196606636047363|11.44546890258789|M4.0Ve|3274.0|-2.0373749629366533|0.2977198648849212|0.2741276657960503|null|1
TIC 247463344|11.509|7.124|8.797|10.11378002166748|5.789254665374756|M4V|3243.0|-2.2090033231705224|0.2490331063863721|0.2198943898125326|null|0
TIC 302492176|11.466|7.588|9.763|10.759861946105955|28.210643768310547|null|3792.0|-1.110873851511397|0.6448802280947269|0.6235568890333459|null|1
TIC 302971087|12.546|9.183|10.552|11.627278327941896|28.9165096282959|null|3601.0|-1.5321084923708337|0.4403035184596665|0.4365031692080092|null|1
TIC 47203810|9.75|7.758|8.707|9.370844841003418|39.7732|K2|4752.0|-0.606780152672042|0.7336851088519968|0.763662941890011|null|0
TIC 58997854|12.815|8.939|10.463|11.678927421569824|20.213178634643555|M3.0V|3397.0|-1.8056194464846425|0.3611202379172799|0.3468658701834912|null|0
TIC 19560875|12.29|9.478|10.643|11.556282997131348|49.776634216308594|M1.9|3942.0|-1.129642887892705|0.5839799828564664|0.5744853112820563|null|0
TIC 57577603|9.759|7.886|8.894|9.498326301574709|45.62942123413086|null|4897.056933509593|-0.5555830528592393|0.732809029631904|0.7983775734901428|3.5004239082336426|0
TIC 52306853|11.148|9.091|10.179|10.948833465576172|47.35022735595703|K4|4205.447801518237|-0.988159314723044|0.6038770068999514|0.66|null|0
TIC 302895088|10.81|8.575|9.635|10.38416862487793|47.693363189697266|null|4069.0|-0.7210919824136883|0.8772659517180547|0.6366708385519871|null|1
TIC 302675684|12.813|8.985|10.484|11.664271354675291|19.663829803466797|M3.0V|3432.0|-1.821691649825279|0.3473059803297352|0.3312963932935361|null|0
TIC 302608071|10.596|7.557|8.826|9.824201583862305|17.17119598388672|M0.5V|3765.0|-1.3342845843282172|0.5058018245366095|0.5037336396613316|null|1
TIC 303527975|11.27|8.754|9.915|10.743304252624512|42.58610534667969|M0V|4014.998402130912|-0.9479386344789886|0.6939250638709106|0.63|null|0
TIC 293769522|12.516|8.77|10.275|11.428061485290527|29.77015686035156|M3.5V|3474.0|-1.4690117613932745|0.5087297505261266|0.5062733798029508|null|0
TIC 311365280|10.55|8.383|9.424|10.16746425628662|43.95172119140625|K7V|4224.5|-0.7429713088477317|0.7936268665730501|0.7002706527709961|null|0
TIC 5804758|10.97|8.732|9.796|10.511713027954102|42.84267807006836|null|4288.1|-0.917979737157748|0.6296989467026269|0.67|null|0
TIC 52304541|10.95|8.64|9.714|10.45610523223877|45.956993103027344|null|4290.295898589905|-0.8363958125326643|0.6910034985172041|0.67|null|0
TIC 247436995|10.38|8.126|9.204|9.954015731811523|38.83652114868164|null|4292.1797967506745|-0.7821937972945947|0.7348520908419061|0.67|null|0
TIC 302899118|12.311|9.278|10.527|11.530143737792969|42.008296966552734|null|3761.0|-1.2544966749218165|0.5556452940836912|0.5505180797700722|null|0
TIC 19627507|11.868|9.165|10.375|11.217320442199709|43.97389602661133|null|3991.474712256161|-1.1028272099462324|0.5874518496107772|0.5779134819702642|null|0
TIC 19856258|12.755|9.532|10.842|11.86733055114746|43.78413391113281|null|3700.0|-1.33018693813062|0.5262059174581825|0.5238359516541418|null|0
TIC 358499651|12.508|9.225|10.577|11.66884994506836|43.732887268066406|null|3636.0|-1.2558133540764729|0.5936059134620179|0.5832995095858045|null|0
